                                                                                                                 ad_url          transaction_type     price
        https://www.halooglasi.com/nekretnine/prodaja-stanova/unikatni-penthouse-u-palati-cvijiceva/5425641996797?kid=1          prodaja            1050000.0
            https://www.halooglasi.com/nekretnine/prodaja-stanova/palilula-centar---cvijiceva-200m2/5425642314996?kid=1          prodaja            1050000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---st-regis-bez-provizije-za-kupca-id-13207/5425635168907?kid=1          prodaja            1033888.0
              https://www.halooglasi.com/nekretnine/prodaja-stanova/lux-penthouse-kod-hrama-sv-save/5425641961663?kid=1          prodaja            1029120.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/prodaja-luksuznog-stana-u-kompleksu-panorama/5425641915301?kid=1          prodaja            1025000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---st-regis-bez-provizije-za-kupca-id-15943/5425636435832?kid=1          prodaja            1003888.0
    https://www.halooglasi.com/nekretnine/prodaja-stanova/4-0-hram-sv-save-patrijarha-varnave-220m2/5425643025837?kid=1          prodaja            1000090.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bez-provizije-za-kupca---penthouse-novogradnj/5425642329516?kid=1          prodaja            1000000.0
          https://www.halooglasi.com/nekretnine/prodaja-kuca/prodaje-se-kuca-777kv-8a-plac-2-garaze/5425642590606?kid=1          prodaja            1000000.0
                         https://www.halooglasi.com/nekretnine/prodaja-stanova/kalenic-novopazarska/5425642767707?kid=1          prodaja            1000000.0
          https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-kalenic---novopazarska-115m2/5425643035406?kid=1          prodaja            1000000.0
             https://www.halooglasi.com/nekretnine/prodaja-stanova/dedinje---lux-novogradnja-id1400/5425635453862?kid=1          prodaja            1000000.0
                           https://www.halooglasi.com/nekretnine/prodaja-kuca/zemun-izvanredna-kuca/5425642344596?kid=1          prodaja            1000000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/a-blok-jedinstvena-ponuda-extra-lux-id-10178/5425627197552?kid=1          prodaja             985000.0
             https://www.halooglasi.com/nekretnine/prodaja-stanova/vozdovac-fon---mite-cenica-375m2/5425642417874?kid=1          prodaja             980000.0
